date,adjusted close,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv
01/18/2023,391.49,03/17/2023,265,P,A,0.21,0.2,0.205,0.432567,133,3506,391.45
01/18/2023,391.49,03/17/2023,270,C,A,123.64,123.41,123.525,0.514919,0,44,391.45
01/18/2023,391.49,03/17/2023,270,P,A,0.23,0.22,0.225,0.419328,274,10076,391.45
01/18/2023,391.49,03/17/2023,275,C,A,118.71,118.48,118.595,0.496758,0,42,391.45
01/18/2023,391.49,03/17/2023,275,P,A,0.26,0.25,0.255,0.407943,4891,7891,391.45
01/18/2023,391.49,03/17/2023,280,C,A,113.77,113.54,113.655,0.47766,0,51,391.45
01/18/2023,391.49,03/17/2023,280,P,A,0.29,0.28,0.285,0.395824,763,24468,391.45
01/18/2023,391.49,03/17/2023,285,C,A,108.83,108.61,108.72,0.459118,0,16,391.45
01/18/2023,391.49,03/17/2023,285,P,A,0.32,0.31,0.315,0.38311,26,16775,391.45
01/18/2023,391.49,03/17/2023,290,C,A,103.9,103.68,103.79,0.441053,0,60,391.45
01/18/2023,391.49,03/17/2023,290,P,A,0.36,0.34,0.35,0.370706,408,23444,391.45
01/18/2023,391.49,03/17/2023,295,C,A,98.98,98.75,98.865,0.423387,0,70,391.45
01/18/2023,391.49,03/17/2023,295,P,A,0.4,0.39,0.395,0.359168,84,12460,391.45
01/18/2023,391.49,03/17/2023,300,C,A,94.06,93.83,93.945,0.406046,2,292,391.45
01/18/2023,391.49,03/17/2023,300,P,A,0.45,0.43,0.44,0.346879,650,33148,391.45
01/18/2023,391.49,03/17/2023,301,C,A,93.07,92.85,92.96,0.402491,0,52,391.45
01/18/2023,391.49,03/17/2023,301,P,A,0.46,0.44,0.45,0.344467,100,3417,391.45
01/18/2023,391.49,03/17/2023,302,C,A,92.09,91.87,91.98,0.399303,0,5,391.45
01/18/2023,391.49,03/17/2023,302,P,A,0.47,0.45,0.46,0.342026,105,1662,391.45
01/18/2023,391.49,03/17/2023,303,C,A,91.11,90.88,90.995,0.395739,0,0,391.45
01/18/2023,391.49,03/17/2023,303,P,A,0.48,0.46,0.47,0.339556,200,4123,391.45
01/18/2023,391.49,03/17/2023,304,C,A,90.13,89.9,90.015,0.392533,0,0,391.45
01/18/2023,391.49,03/17/2023,304,P,A,0.49,0.48,0.485,0.337639,33,2460,391.45
01/18/2023,391.49,03/17/2023,305,C,A,89.15,88.92,89.035,0.389316,0,176,391.45
01/18/2023,391.49,03/17/2023,305,P,A,0.5,0.49,0.495,0.335103,105,6237,391.45
01/18/2023,391.49,03/17/2023,306,C,A,88.16,87.94,88.05,0.385737,0,0,391.45
01/18/2023,391.49,03/17/2023,306,P,A,0.52,0.5,0.51,0.333096,87,3449,391.45
01/18/2023,391.49,03/17/2023,307,C,A,87.18,86.96,87.07,0.382501,0,0,391.45
01/18/2023,391.49,03/17/2023,307,P,A,0.53,0.52,0.525,0.331038,2,2922,391.45
01/18/2023,391.49,03/17/2023,308,C,A,86.2,85.98,86.09,0.379254,0,11,391.45
01/18/2023,391.49,03/17/2023,308,P,A,0.54,0.53,0.535,0.328407,45,5473,391.45
01/18/2023,391.49,03/17/2023,309,C,A,85.22,85,85.11,0.375997,0,1,391.45
01/18/2023,391.49,03/17/2023,309,P,A,0.56,0.54,0.55,0.326269,3,4238,391.45
01/18/2023,391.49,03/17/2023,310,C,A,84.24,84.02,84.13,0.372728,115,216,391.45
01/18/2023,391.49,03/17/2023,310,P,A,0.57,0.56,0.565,0.324087,435,89568,391.45
01/18/2023,391.49,03/17/2023,311,C,A,83.26,83.04,83.15,0.369449,0,0,391.45
01/18/2023,391.49,03/17/2023,311,P,A,0.59,0.57,0.58,0.321861,2,5574,391.45
01/18/2023,391.49,03/17/2023,312,C,A,82.29,82.06,82.175,0.36648,0,0,391.45
01/18/2023,391.49,03/17/2023,312,P,A,0.6,0.59,0.595,0.319595,512,20709,391.45
01/18/2023,391.49,03/17/2023,313,C,A,81.31,81.08,81.195,0.363175,0,1,391.45
01/18/2023,391.49,03/17/2023,313,P,A,0.62,0.6,0.61,0.317289,109,2479,391.45
01/18/2023,391.49,03/17/2023,314,C,A,80.33,80.11,80.22,0.360171,0,0,391.45
01/18/2023,391.49,03/17/2023,314,P,A,0.63,0.62,0.625,0.314944,2,1963,391.45
01/18/2023,391.49,03/17/2023,315,C,A,79.35,79.13,79.24,0.35684,0,361,391.45
01/18/2023,391.49,03/17/2023,315,P,A,0.65,0.63,0.64,0.312563,886,8680,391.45
01/18/2023,391.49,03/17/2023,316,C,A,78.38,78.15,78.265,0.353802,0,1,391.45
01/18/2023,391.49,03/17/2023,316,P,A,0.67,0.66,0.665,0.311015,17,2760,391.45
01/18/2023,391.49,03/17/2023,317,C,A,77.4,77.18,77.29,0.350745,0,0,391.45
01/18/2023,391.49,03/17/2023,317,P,A,0.69,0.67,0.68,0.308544,0,4285,391.45
01/18/2023,391.49,03/17/2023,318,C,A,76.43,76.2,76.315,0.347669,0,11,391.45
01/18/2023,391.49,03/17/2023,318,P,A,0.71,0.7,0.705,0.306865,1,3379,391.45
01/18/2023,391.49,03/17/2023,319,C,A,75.45,75.23,75.34,0.344575,0,8,391.45
01/18/2023,391.49,03/17/2023,319,P,A,0.73,0.71,0.72,0.304314,1252,4271,391.45
01/18/2023,391.49,03/17/2023,320,C,A,74.48,74.26,74.37,0.341746,30,1339,391.45
01/18/2023,391.49,03/17/2023,320,P,A,0.75,0.73,0.74,0.30212,6701,40986,391.45
01/18/2023,391.49,03/17/2023,321,C,A,73.51,73.29,73.4,0.33889,0,0,391.45
01/18/2023,391.49,03/17/2023,321,P,A,0.77,0.76,0.765,0.300204,990,2709,391.45
01/18/2023,391.49,03/17/2023,322,C,A,72.54,72.31,72.425,0.335733,0,2,391.45
01/18/2023,391.49,03/17/2023,322,P,A,0.8,0.78,0.79,0.298295,60,1049,391.45
01/18/2023,391.49,03/17/2023,323,C,A,71.57,71.35,71.46,0.333098,0,11,391.45
01/18/2023,391.49,03/17/2023,323,P,A,0.82,0.81,0.815,0.296367,79,4480,391.45
01/18/2023,391.49,03/17/2023,324,C,A,70.6,70.38,70.49,0.330162,0,25,391.45
01/18/2023,391.49,03/17/2023,324,P,A,0.85,0.83,0.84,0.294327,4,5617,391.45
01/18/2023,391.49,03/17/2023,325,C,A,69.63,69.41,69.52,0.327202,17,431,391.45
01/18/2023,391.49,03/17/2023,325,P,A,0.88,0.86,0.87,0.292571,1101,25930,391.45
01/18/2023,391.49,03/17/2023,326,C,A,68.66,68.44,68.55,0.324216,0,0,391.45
01/18/2023,391.49,03/17/2023,326,P,A,0.9,0.88,0.89,0.290077,1288,7609,391.45
01/18/2023,391.49,03/17/2023,327,C,A,67.7,67.48,67.59,0.321709,0,22,391.45
01/18/2023,391.49,03/17/2023,327,P,A,0.93,0.91,0.92,0.288156,1053,4491,391.45
01/18/2023,391.49,03/17/2023,328,C,A,66.73,66.51,66.62,0.318665,20,3,391.45
01/18/2023,391.49,03/17/2023,328,P,A,0.96,0.95,0.955,0.286494,32,5167,391.45
01/18/2023,391.49,03/17/2023,329,C,A,65.77,65.55,65.66,0.316084,0,1,391.45
01/18/2023,391.49,03/17/2023,329,P,A,1,0.98,0.99,0.284838,23,5368,391.45
01/18/2023,391.49,03/17/2023,330,C,A,64.81,64.59,64.7,0.313462,21,620,391.45
01/18/2023,391.49,03/17/2023,330,P,A,1.02,1.01,1.015,0.282468,1415,42926,391.45
01/18/2023,391.49,03/17/2023,331,C,A,63.85,63.63,63.74,0.310799,0,8,391.45
01/18/2023,391.49,03/17/2023,331,P,A,1.07,1.05,1.06,0.281191,1045,11448,391.45
01/18/2023,391.49,03/17/2023,332,C,A,62.89,62.67,62.78,0.308098,0,1,391.45
01/18/2023,391.49,03/17/2023,332,P,A,1.11,1.08,1.095,0.279087,318,3593,391.45
01/18/2023,391.49,03/17/2023,333,C,A,61.93,61.71,61.82,0.305359,1,50,391.45
01/18/2023,391.49,03/17/2023,333,P,A,1.14,1.13,1.135,0.277262,13,2771,391.45
01/18/2023,391.49,03/17/2023,334,C,A,60.98,60.76,60.87,0.303023,0,1,391.45
01/18/2023,391.49,03/17/2023,334,P,A,1.18,1.17,1.175,0.275443,81,1188,391.45
01/18/2023,391.49,03/17/2023,335,C,A,60.02,59.8,59.91,0.300201,7,981,391.45
01/18/2023,391.49,03/17/2023,335,P,A,1.22,1.21,1.215,0.27363,1113,12761,391.45
01/18/2023,391.49,03/17/2023,336,C,A,59.07,58.85,58.96,0.297768,0,7,391.45
01/18/2023,391.49,03/17/2023,336,P,A,1.27,1.25,1.26,0.272085,25,7729,391.45
01/18/2023,391.49,03/17/2023,337,C,A,58.12,57.9,58.01,0.295283,1,10,391.45
01/18/2023,391.49,03/17/2023,337,P,A,1.32,1.3,1.31,0.270488,56,3111,391.45
01/18/2023,391.49,03/17/2023,338,C,A,57.17,56.96,57.065,0.292951,0,602,391.45
01/18/2023,391.49,03/17/2023,338,P,A,1.37,1.35,1.36,0.268705,273,2871,391.45
01/18/2023,391.49,03/17/2023,339,C,A,56.23,56.01,56.12,0.290561,0,6,391.45
01/18/2023,391.49,03/17/2023,339,P,A,1.42,1.4,1.41,0.266927,94,3233,391.45
01/18/2023,391.49,03/17/2023,340,C,A,55.28,55.07,55.175,0.288116,6,472,391.45
01/18/2023,391.49,03/17/2023,340,P,A,1.48,1.46,1.47,0.265616,4353,40006,391.45
01/18/2023,391.49,03/17/2023,341,C,A,54.34,54.13,54.235,0.285807,9,34,391.45
01/18/2023,391.49,03/17/2023,341,P,A,1.53,1.51,1.52,0.263837,9,1918,391.45
01/18/2023,391.49,03/17/2023,342,C,A,53.4,53.19,53.295,0.283437,0,4,391.45
01/18/2023,391.49,03/17/2023,342,P,A,1.59,1.57,1.58,0.262132,54,4146,391.45
01/18/2023,391.49,03/17/2023,343,C,A,52.47,52.25,52.36,0.281191,0,0,391.45
01/18/2023,391.49,03/17/2023,343,P,A,1.66,1.63,1.645,0.26052,321,2441,391.45
01/18/2023,391.49,03/17/2023,344,C,A,51.54,51.32,51.43,0.279058,0,2,391.45
01/18/2023,391.49,03/17/2023,344,P,A,1.72,1.7,1.71,0.258913,50,3917,391.45
01/18/2023,391.49,03/17/2023,345,C,A,50.61,50.39,50.5,0.276854,0,948,391.45
01/18/2023,391.49,03/17/2023,345,P,A,1.79,1.77,1.78,0.25751,1636,22105,391.45
01/18/2023,391.49,03/17/2023,346,C,A,49.68,49.47,49.575,0.274751,0,32,391.45
01/18/2023,391.49,03/17/2023,346,P,A,1.86,1.83,1.845,0.255903,16,5628,391.45
01/18/2023,391.49,03/17/2023,347,C,A,48.76,48.54,48.65,0.272573,0,1,391.45
01/18/2023,391.49,03/17/2023,347,P,A,1.94,1.91,1.925,0.254562,295,5282,391.45
01/18/2023,391.49,03/17/2023,348,C,A,47.84,47.63,47.735,0.270651,0,32,391.45
01/18/2023,391.49,03/17/2023,348,P,A,2.02,1.99,2.005,0.253011,462,4715,391.45
01/18/2023,391.49,03/17/2023,349,C,A,46.92,46.71,46.815,0.268482,0,41,391.45
01/18/2023,391.49,03/17/2023,349,P,A,2.1,2.08,2.09,0.251641,165,3455,391.45
01/18/2023,391.49,03/17/2023,350,C,A,46,45.8,45.9,0.266394,27,1341,391.45
01/18/2023,391.49,03/17/2023,350,P,A,2.18,2.16,2.17,0.250094,8511,75123,391.45
01/18/2023,391.49,03/17/2023,351,C,A,45.1,44.89,44.995,0.264533,0,25,391.45
01/18/2023,391.49,03/17/2023,351,P,A,2.28,2.25,2.265,0.248892,109,7899,391.45
01/18/2023,391.49,03/17/2023,352,C,A,44.19,43.98,44.085,0.26243,0,11,391.45
01/18/2023,391.49,03/17/2023,352,P,A,2.37,2.34,2.355,0.247167,105,2990,391.45
01/18/2023,391.49,03/17/2023,353,C,A,43.29,43.08,43.185,0.260539,0,29,391.45
01/18/2023,391.49,03/17/2023,353,P,A,2.47,2.44,2.455,0.24576,118,5159,391.45
01/18/2023,391.49,03/17/2023,354,C,A,42.39,42.19,42.29,0.258698,0,8,391.45
01/18/2023,391.49,03/17/2023,354,P,A,2.57,2.54,2.555,0.244354,114,5367,391.45
01/18/2023,391.49,03/17/2023,355,C,A,41.5,41.3,41.4,0.256901,0,1019,391.45
01/18/2023,391.49,03/17/2023,355,P,A,2.68,2.65,2.665,0.243252,751,28749,391.45
01/18/2023,391.49,03/17/2023,356,C,A,40.61,40.41,40.51,0.255003,0,91,391.45
01/18/2023,391.49,03/17/2023,356,P,A,2.78,2.76,2.77,0.241626,178,6753,391.45
01/18/2023,391.49,03/17/2023,357,C,A,39.72,39.53,39.625,0.253143,0,2459,391.45
01/18/2023,391.49,03/17/2023,357,P,A,2.91,2.88,2.895,0.240407,356,6469,391.45
01/18/2023,391.49,03/17/2023,358,C,A,38.85,38.65,38.75,0.251447,109,2584,391.45
01/18/2023,391.49,03/17/2023,358,P,A,3.02,3,3.01,0.238909,926,7098,391.45
01/18/2023,391.49,03/17/2023,359,C,A,37.97,37.78,37.875,0.249642,0,2398,391.45
01/18/2023,391.49,03/17/2023,359,P,A,3.16,3.13,3.145,0.237958,724,4200,391.45
01/18/2023,391.49,03/17/2023,360,C,A,37.1,36.91,37.005,0.247857,156,4616,391.45
01/18/2023,391.49,03/17/2023,360,P,A,3.29,3.26,3.275,0.236472,7818,55908,391.45
01/18/2023,391.49,03/17/2023,361,C,A,36.24,36.05,36.145,0.246211,0,242,391.45
01/18/2023,391.49,03/17/2023,361,P,A,3.43,3.4,3.415,0.235094,919,10527,391.45
01/18/2023,391.49,03/17/2023,362,C,A,35.38,35.19,35.285,0.24445,0,340,391.45
01/18/2023,391.49,03/17/2023,362,P,A,3.58,3.54,3.56,0.233843,671,13953,391.45
01/18/2023,391.49,03/17/2023,363,C,A,34.52,34.34,34.43,0.242694,0,1928,391.45
01/18/2023,391.49,03/17/2023,363,P,A,3.73,3.69,3.71,0.23271,642,5960,391.45
01/18/2023,391.49,03/17/2023,364,C,A,33.68,33.49,33.585,0.241057,0,205,391.45
01/18/2023,391.49,03/17/2023,364,P,A,3.89,3.85,3.87,0.231521,594,6738,391.45
01/18/2023,391.49,03/17/2023,365,C,A,32.83,32.65,32.74,0.239298,150,2355,391.45
01/18/2023,391.49,03/17/2023,365,P,A,4.04,4.01,4.025,0.229956,3508,44481,391.45
01/18/2023,391.49,03/17/2023,366,C,A,32,31.82,31.91,0.237757,0,2339,391.45
01/18/2023,391.49,03/17/2023,366,P,A,4.22,4.18,4.2,0.228853,638,8624,391.45
01/18/2023,391.49,03/17/2023,367,C,A,31.17,30.99,31.08,0.236087,0,2895,391.45
01/18/2023,391.49,03/17/2023,367,P,A,4.39,4.35,4.37,0.227619,860,4803,391.45
01/18/2023,391.49,03/17/2023,368,C,A,30.34,30.17,30.255,0.2344,0,3425,391.45
01/18/2023,391.49,03/17/2023,368,P,A,4.58,4.53,4.555,0.226296,1221,8799,391.45
01/18/2023,391.49,03/17/2023,369,C,A,29.53,29.35,29.44,0.232797,7,1637,391.45
01/18/2023,391.49,03/17/2023,369,P,A,4.76,4.72,4.74,0.224843,943,6270,391.45
01/18/2023,391.49,03/17/2023,370,C,A,28.72,28.55,28.635,0.23127,70,13097,391.45
01/18/2023,391.49,03/17/2023,370,P,A,4.94,4.91,4.925,0.223388,11562,68590,391.45
01/18/2023,391.49,03/17/2023,371,C,A,27.92,27.75,27.835,0.229709,1,2769,391.45
01/18/2023,391.49,03/17/2023,371,P,A,5.16,5.12,5.14,0.222549,791,13207,391.45
01/18/2023,391.49,03/17/2023,372,C,A,27.12,26.95,27.035,0.228009,1,2035,391.45
01/18/2023,391.49,03/17/2023,372,P,A,5.37,5.32,5.345,0.221026,289,3688,391.45
01/18/2023,391.49,03/17/2023,373,C,A,26.33,26.17,26.25,0.226471,0,1418,391.45
01/18/2023,391.49,03/17/2023,373,P,A,5.59,5.54,5.565,0.219719,34367,5459,391.45
01/18/2023,391.49,03/17/2023,374,C,A,25.55,25.39,25.47,0.224888,0,2694,391.45
01/18/2023,391.49,03/17/2023,374,P,A,5.81,5.77,5.79,0.218505,265,9032,391.45
01/18/2023,391.49,03/17/2023,375,C,A,24.78,24.62,24.7,0.223352,21,8234,391.45
01/18/2023,391.49,03/17/2023,375,P,A,6.04,6,6.02,0.217209,7296,63818,391.45
01/18/2023,391.49,03/17/2023,376,C,A,24.01,23.86,23.935,0.221763,2,3035,391.45
01/18/2023,391.49,03/17/2023,376,P,A,6.28,6.24,6.26,0.215711,647,10351,391.45
01/18/2023,391.49,03/17/2023,377,C,A,23.25,23.1,23.175,0.220119,0,990,391.45
01/18/2023,391.49,03/17/2023,377,P,A,6.54,6.49,6.515,0.214487,111010,39507,391.45
01/18/2023,391.49,03/17/2023,378,C,A,22.5,22.35,22.425,0.218509,0,2735,391.45
01/18/2023,391.49,03/17/2023,378,P,A,6.79,6.75,6.77,0.213248,806,12800,391.45
01/18/2023,391.49,03/17/2023,379,C,A,21.76,21.61,21.685,0.216927,2,2409,391.45
01/18/2023,391.49,03/17/2023,379,P,A,7.06,7.01,7.035,0.211819,808,8124,391.45
01/18/2023,391.49,03/17/2023,380,C,A,21.03,20.88,20.955,0.215367,131,17374,391.45
01/18/2023,391.49,03/17/2023,380,P,A,7.32,7.29,7.305,0.210281,14726,97593,391.45
01/18/2023,391.49,03/17/2023,381,C,A,20.3,20.16,20.23,0.213736,3,6966,391.45
01/18/2023,391.49,03/17/2023,381,P,A,7.62,7.57,7.595,0.20909,78741,6942,391.45
01/18/2023,391.49,03/17/2023,382,C,A,19.58,19.45,19.515,0.212119,6,7650,391.45
01/18/2023,391.49,03/17/2023,382,P,A,7.91,7.86,7.885,0.207727,987,6466,391.45
01/18/2023,391.49,03/17/2023,383,C,A,18.88,18.74,18.81,0.21051,0,3447,391.45
01/18/2023,391.49,03/17/2023,383,P,A,8.21,8.16,8.185,0.206122,689,4126,391.45
01/18/2023,391.49,03/17/2023,384,C,A,18.18,18.05,18.115,0.208905,12,3027,391.45
01/18/2023,391.49,03/17/2023,384,P,A,8.52,8.47,8.495,0.20468,587,6594,391.45
01/18/2023,391.49,03/17/2023,385,C,A,17.49,17.36,17.425,0.207215,86,11024,391.45
01/18/2023,391.49,03/17/2023,385,P,A,8.84,8.79,8.815,0.203378,18745,67299,391.45
01/18/2023,391.49,03/17/2023,386,C,A,16.81,16.69,16.75,0.205603,0,3869,391.45
01/18/2023,391.49,03/17/2023,386,P,A,9.18,9.13,9.155,0.201916,1322,6507,391.45
01/18/2023,391.49,03/17/2023,387,C,A,16.14,16.02,16.08,0.203898,4,12466,391.45
01/18/2023,391.49,03/17/2023,387,P,A,9.52,9.47,9.495,0.200373,856,5327,391.45
01/18/2023,391.49,03/17/2023,388,C,A,15.48,15.37,15.425,0.202262,9,6934,391.45
01/18/2023,391.49,03/17/2023,388,P,A,9.88,9.82,9.85,0.199055,651,4761,391.45
01/18/2023,391.49,03/17/2023,389,C,A,14.83,14.72,14.775,0.200524,28,2618,391.45
01/18/2023,391.49,03/17/2023,389,P,A,10.24,10.19,10.215,0.197487,1492,2951,391.45
01/18/2023,391.49,03/17/2023,390,C,A,14.2,14.09,14.145,0.198926,1534,24226,391.45
01/18/2023,391.49,03/17/2023,390,P,A,10.6,10.57,10.585,0.195817,13048,31685,391.45
01/18/2023,391.49,03/17/2023,391,C,A,13.57,13.47,13.52,0.197218,101,2449,391.45
01/18/2023,391.49,03/17/2023,391,P,A,11,10.96,10.98,0.19453,700,5163,391.45
01/18/2023,391.49,03/17/2023,392,C,A,12.95,12.86,12.905,0.195476,95,5263,391.45
01/18/2023,391.49,03/17/2023,392,P,A,11.42,11.36,11.39,0.19312,1160,8770,391.45
01/18/2023,391.49,03/17/2023,393,C,A,12.36,12.28,12.32,0.19402,142,4553,391.45
01/18/2023,391.49,03/17/2023,393,P,A,11.83,11.79,11.81,0.191627,1359,6077,391.45
01/18/2023,391.49,03/17/2023,394,C,A,11.78,11.73,11.755,0.192681,4263,38556,391.45
01/18/2023,391.49,03/17/2023,394,P,A,12.27,12.21,12.24,0.190264,1805,7354,391.45
01/18/2023,391.49,03/17/2023,395,C,A,11.21,11.13,11.17,0.190811,976,9384,391.45
01/18/2023,391.49,03/17/2023,395,P,A,12.72,12.65,12.685,0.18876,4266,46694,391.45
01/18/2023,391.49,03/17/2023,396,C,A,10.66,10.59,10.625,0.189374,139,4513,391.45
01/18/2023,391.49,03/17/2023,396,P,A,13.18,13.11,13.145,0.187256,1417,7923,391.45
01/18/2023,391.49,03/17/2023,397,C,A,10.12,10.04,10.08,0.187719,307,5893,391.45
01/18/2023,391.49,03/17/2023,397,P,A,13.65,13.59,13.62,0.185952,1622,3785,391.45
01/18/2023,391.49,03/17/2023,398,C,A,9.59,9.52,9.555,0.186167,767,7876,391.45
01/18/2023,391.49,03/17/2023,398,P,A,14.14,14.07,14.105,0.184341,1759,5518,391.45
01/18/2023,391.49,03/17/2023,399,C,A,9.08,9.02,9.05,0.184713,355,6376,391.45
01/18/2023,391.49,03/17/2023,399,P,A,14.64,14.58,14.61,0.182892,3356,6477,391.45
01/18/2023,391.49,03/17/2023,400,C,A,8.59,8.54,8.565,0.183355,8525,40231,391.45
01/18/2023,391.49,03/17/2023,400,P,A,15.16,15.1,15.13,0.181623,5721,40846,391.45
01/18/2023,391.49,03/17/2023,401,C,A,8.11,8.04,8.075,0.181681,3078,10886,391.45
01/18/2023,391.49,03/17/2023,401,P,A,15.7,15.64,15.67,0.180116,200,5057,391.45
01/18/2023,391.49,03/17/2023,402,C,A,7.65,7.6,7.625,0.180429,1764,9490,391.45
01/18/2023,391.49,03/17/2023,402,P,A,16.29,16.18,16.235,0.178954,712,3657,391.45
01/18/2023,391.49,03/17/2023,403,C,A,7.21,7.14,7.175,0.178936,559,5492,391.45
01/18/2023,391.49,03/17/2023,403,P,A,16.86,16.74,16.8,0.177538,123,3614,391.45
01/18/2023,391.49,03/17/2023,404,C,A,6.78,6.71,6.745,0.17753,294,10798,391.45
01/18/2023,391.49,03/17/2023,404,P,A,17.46,17.34,17.4,0.176301,5,3326,391.45
01/18/2023,391.49,03/17/2023,405,C,A,6.36,6.31,6.335,0.176215,362,20527,391.45
01/18/2023,391.49,03/17/2023,405,P,A,18,17.93,17.965,0.17438,616,8269,391.45
01/18/2023,391.49,03/17/2023,406,C,A,5.97,5.91,5.94,0.174905,232,10109,391.45
01/18/2023,391.49,03/17/2023,406,P,A,18.7,18.57,18.635,0.173864,106,4972,391.45
01/18/2023,391.49,03/17/2023,407,C,A,5.58,5.54,5.56,0.1736,315,20790,391.45
01/18/2023,391.49,03/17/2023,407,P,A,19.34,19.19,19.265,0.172388,30,9827,391.45
01/18/2023,391.49,03/17/2023,408,C,A,5.22,5.17,5.195,0.172298,393,6233,391.45
01/18/2023,391.49,03/17/2023,408,P,A,20.01,19.86,19.935,0.171449,82,3691,391.45
01/18/2023,391.49,03/17/2023,409,C,A,4.88,4.82,4.85,0.171094,291,6548,391.45
01/18/2023,391.49,03/17/2023,409,P,A,20.68,20.52,20.6,0.169892,16,571,391.45
01/18/2023,391.49,03/17/2023,410,C,A,4.55,4.5,4.525,0.169995,6863,31085,391.45
01/18/2023,391.49,03/17/2023,410,P,A,21.38,21.23,21.305,0.169021,220,8905,391.45
01/18/2023,391.49,03/17/2023,411,C,A,4.23,4.18,4.205,0.168718,673,7980,391.45
01/18/2023,391.49,03/17/2023,411,P,A,22.09,21.93,22.01,0.16768,31,6273,391.45
01/18/2023,391.49,03/17/2023,412,C,A,3.93,3.89,3.91,0.167649,1413,8707,391.45
01/18/2023,391.49,03/17/2023,412,P,A,22.82,22.66,22.74,0.166569,10,6754,391.45
01/18/2023,391.49,03/17/2023,413,C,A,3.65,3.6,3.625,0.166503,545,5501,391.45
01/18/2023,391.49,03/17/2023,413,P,A,23.56,23.4,23.48,0.165342,9,1189,391.45
01/18/2023,391.49,03/17/2023,414,C,A,3.38,3.34,3.36,0.165487,1316,7205,391.45
01/18/2023,391.49,03/17/2023,414,P,A,24.33,24.16,24.245,0.164211,9,776,391.45
01/18/2023,391.49,03/17/2023,415,C,A,3.13,3.09,3.11,0.164507,1979,14789,391.45
01/18/2023,391.49,03/17/2023,415,P,A,25.1,24.93,25.015,0.163023,81,3336,391.45
01/18/2023,391.49,03/17/2023,416,C,A,2.89,2.86,2.875,0.163574,616,4287,391.45
01/18/2023,391.49,03/17/2023,416,P,A,25.9,25.72,25.81,0.161802,2,435,391.45
01/18/2023,391.49,03/17/2023,417,C,A,2.67,2.63,2.65,0.16258,249,3818,391.45
01/18/2023,391.49,03/17/2023,417,P,A,26.71,26.53,26.62,0.160746,3,292,391.45
01/18/2023,391.49,03/17/2023,418,C,A,2.46,2.42,2.44,0.161648,501,9132,391.45
01/18/2023,391.49,03/17/2023,418,P,A,27.53,27.35,27.44,0.159334,28,5035,391.45
01/18/2023,391.49,03/17/2023,419,C,A,2.27,2.24,2.255,0.161044,338,7120,391.45
01/18/2023,391.49,03/17/2023,419,P,A,28.38,28.19,28.285,0.158331,5,652,391.45
01/18/2023,391.49,03/17/2023,420,C,A,2.08,2.06,2.07,0.16016,2460,59066,391.45
01/18/2023,391.49,03/17/2023,420,P,A,29.23,29.05,29.14,0.157117,78,33121,391.45
01/18/2023,391.49,03/17/2023,421,C,A,1.92,1.89,1.905,0.159518,145,6932,391.45
01/18/2023,391.49,03/17/2023,421,P,A,30.11,29.92,30.015,0.15603,2,391,391.45
01/18/2023,391.49,03/17/2023,422,C,A,1.76,1.72,1.74,0.158589,685,5533,391.45
01/18/2023,391.49,03/17/2023,422,P,A,31,30.81,30.905,0.154963,1,653,391.45
01/18/2023,391.49,03/17/2023,423,C,A,1.61,1.58,1.595,0.15794,307,6573,391.45
01/18/2023,391.49,03/17/2023,423,P,A,31.9,31.72,31.81,0.153813,0,2249,391.45
01/18/2023,391.49,03/17/2023,424,C,A,1.48,1.45,1.465,0.157468,136,3216,391.45
01/18/2023,391.49,03/17/2023,424,P,A,32.83,32.64,32.735,0.153204,0,126,391.45
01/18/2023,391.49,03/17/2023,425,C,A,1.36,1.33,1.345,0.157048,1438,19113,391.45
01/18/2023,391.49,03/17/2023,425,P,A,33.77,33.58,33.675,0.152397,9,9419,391.45
01/18/2023,391.49,03/17/2023,426,C,A,1.24,1.21,1.225,0.156352,344,7070,391.45
01/18/2023,391.49,03/17/2023,426,P,A,34.72,34.53,34.625,0.151823,0,63,391.45
01/18/2023,391.49,03/17/2023,427,C,A,1.13,1.11,1.12,0.155897,754,19890,391.45
01/18/2023,391.49,03/17/2023,427,P,A,35.69,35.51,35.6,0.152365,1,280,391.45
01/18/2023,391.49,03/17/2023,428,C,A,1.04,1.02,1.03,0.155739,146,2396,391.45
01/18/2023,391.49,03/17/2023,428,P,A,36.69,36.51,36.6,0.155468,0,67,391.45
01/18/2023,391.49,03/17/2023,429,C,A,0.95,0.93,0.94,0.155332,173,2645,391.45
01/18/2023,391.49,03/17/2023,429,P,A,37.69,37.49,37.59,0.157215,0,3,391.45
01/18/2023,391.49,03/17/2023,430,C,A,0.87,0.86,0.865,0.15529,1993,14738,391.45
01/18/2023,391.49,03/17/2023,430,P,A,38.69,38.5,38.595,0.160965,44,1194,391.45
01/18/2023,391.49,03/17/2023,431,C,A,0.79,0.77,0.78,0.154556,131,2316,391.45
01/18/2023,391.49,03/17/2023,431,P,A,39.68,39.5,39.59,0.163345,0,2,391.45
01/18/2023,391.49,03/17/2023,432,C,A,0.72,0.71,0.715,0.154467,80,3432,391.45
01/18/2023,391.49,03/17/2023,432,P,A,40.68,40.5,40.59,0.166393,10,12,391.45
01/18/2023,391.49,03/17/2023,433,C,A,0.66,0.65,0.655,0.154393,74,4178,391.45
